//X Y Z Nx Ny Nz
148095.73437500 -7454.27636719 1014.71252441 -0.220263 0.902932 0.369050
148449.60937500 -6251.59277344 -1704.49926758 -0.220263 0.902932 0.369050
147629.75000000 -5807.88623047 -3363.40917969 -0.194176 0.922690 0.333075
148059.07812500 -7392.58886719 841.72338867 -0.240213 0.897482 0.369898
153222.68750000 -10834.98437500 12061.74121094 -0.066294 0.966895 0.246414
153576.45312500 -10917.74902344 12492.27441406 -0.108294 0.967003 0.230603
154420.68750000 -11122.88769531 13532.01367188 -0.037755 0.970656 0.237488
154392.76562500 -11153.72070313 13653.63964844 -0.037755 0.970656 0.237488
153524.62500000 -11530.35156250 15564.40429688 -0.076911 0.985648 0.150273
153768.45312500 -11499.17187500 15482.69238281 -0.076911 0.985648 0.150273
146978.04687500 -7586.67968750 829.84033203 -0.165048 0.918346 0.359721
147374.46875000 -7963.32958984 1973.31762695 -0.165048 0.918346 0.359721
146440.51562500 -7838.94531250 1227.79272461 -0.165048 0.918346 0.359721
146955.53125000 -6896.60058594 -942.74145508 -0.165048 0.918346 0.359721
146557.46875000 -7864.67187500 1347.07409668 -0.165048 0.918346 0.359721
147549.21875000 -7518.20361328 916.65356445 -0.165048 0.918346 0.359721
145536.54687500 -8746.59667969 3131.53198242 -0.165048 0.918346 0.359721
147317.35937500 -8070.57519531 2221.03247070 -0.165048 0.918346 0.359721
147829.96875000 -7468.98876953 919.60327148 -0.165048 0.918346 0.359721
146024.40625000 -8334.39746094 2302.39624023 -0.165048 0.918346 0.359721
147103.45312500 -7631.96337891 1002.94604492 -0.165048 0.918346 0.359721
145543.96875000 -9345.58300781 4664.57324219 -0.165048 0.918346 0.359721
145356.26562500 -7690.76562500 353.42846680 -0.164622 0.918787 0.358791
145322.01562500 -8786.90429688 3136.44897461 -0.164622 0.918787 0.358791
145874.81250000 -6304.56005859 -2949.21508789 -0.164622 0.918787 0.358791
145763.10937500 -7378.16699219 -259.05566406 -0.164622 0.918787 0.358791
145952.01562500 -6582.51660156 -2204.31054688 -0.164622 0.918787 0.358791
146030.65625000 -6770.57177734 -1688.28125000 -0.164622 0.918787 0.358791
145504.42187500 -8261.21972656 1877.50415039 -0.164622 0.918787 0.358791
145727.17187500 -6462.76806641 -2612.63745117 -0.164622 0.918787 0.358791
147833.35937500 -7303.07324219 497.30340576 -0.164622 0.918787 0.358791
147184.84375000 -6289.35839844 -2390.33178711 -0.164622 0.918787 0.358791
149460.79687500 -9170.78906250 5622.18603516 -0.110812 0.943903 0.311074
149357.40625000 -9447.62988281 6425.40234375 -0.110812 0.943903 0.311074
149796.42187500 -9613.55761719 7087.17236328 -0.110812 0.943903 0.311074
149827.78125000 -9726.25292969 7440.58447266 -0.110812 0.943903 0.311074
149075.50000000 -10441.38867188 9340.78808594 -0.110812 0.943903 0.311074
150282.37500000 -9159.74804688 5970.79882813 -0.146419 0.937358 0.316102
149928.93750000 -9524.21972656 6883.11669922 -0.146419 0.937358 0.316102
150753.26562500 -9268.60351563 6511.98828125 -0.146419 0.937358 0.316102
149927.15625000 -9061.67187500 5515.38330078 -0.146419 0.937358 0.316102
150797.35937500 -9192.11425781 6306.50683594 -0.146419 0.937358 0.316102
149941.32812500 -9720.82812500 7469.90820313 -0.146419 0.937358 0.316102
148865.23437500 -8298.09082031 3311.69482422 -0.186332 0.899880 0.394330
148570.79687500 -7325.88769531 962.43774414 -0.186332 0.899880 0.394330
149121.14062500 -8040.63281250 2845.76220703 -0.186332 0.899880 0.394330
149005.87500000 -6873.58544922 137.11633301 -0.186332 0.899880 0.394330
149071.04687500 -7428.66064453 1430.24816895 -0.186332 0.899880 0.394330
152709.39062500 -10889.67285156 12171.74218750 -0.010652 0.974056 0.226057
153181.12500000 -11381.73046875 14527.83300781 -0.035628 0.987247 0.155155
153170.29687500 -11293.56054688 13976.98242188 -0.054571 0.976221 0.209797
152165.51562500 -10827.50976563 11747.37109375 -0.087017 0.967273 0.238350
151821.76562500 -11020.70410156 12409.70214844 -0.087017 0.967273 0.238350
153167.51562500 -11568.78906250 15734.24511719 0.007824 0.989191 0.146423
153070.70312500 -11585.79589844 15853.83398438 0.007824 0.989191 0.146423
149052.40625000 -8675.16015625 4257.61230469 -0.148097 0.909737 0.387873
148320.04687500 -8035.36132813 2475.22680664 -0.148097 0.909737 0.387873
148771.75000000 -8769.70703125 4371.79931641 -0.148097 0.909737 0.387873
149033.06250000 -9387.15039063 6092.85644531 -0.148455 0.941124 0.303720
149028.75000000 -9695.58300781 7048.55273438 -0.148455 0.941124 0.303720
148232.89062500 -9657.43554688 6542.48437500 -0.145045 0.942116 0.302290
148267.09375000 -8685.41699219 3980.59448242 -0.144964 0.910597 0.387039
147628.12500000 -8755.70800781 3915.84594727 -0.136183 0.911162 0.388893
147776.60937500 -8977.54003906 4489.26074219 -0.136183 0.911162 0.388893
143671.57812500 -6288.35937500 -4007.08227539 -0.157563 0.924461 0.347196
143571.06250000 -7718.19775391 -243.11886597 -0.157563 0.924461 0.347196
143929.04687500 -6457.87500000 -3439.14062500 -0.157563 0.924461 0.347196
144037.26562500 -6697.14843750 -2752.77636719 -0.157563 0.924461 0.347196
143135.56250000 -8616.32714844 1952.93530273 -0.157563 0.924461 0.347196
143162.51562500 -8962.07519531 2886.25854492 -0.157563 0.924461 0.347196
143817.28125000 -7205.93212891 -1496.65405273 -0.157563 0.924461 0.347196
144450.15625000 -6501.17187500 -3088.36547852 -0.157563 0.924461 0.347196
150283.37500000 -11171.62890625 12635.48730469 -0.052991 0.969857 0.237843
150653.32812500 -10877.09277344 11518.27050781 -0.052991 0.969857 0.237843
149480.45312500 -10950.55761719 11416.99902344 -0.091958 0.968711 0.230526
149612.39062500 -10875.02441406 11151.77246094 -0.091958 0.968711 0.230526
149730.31250000 -11249.87207031 12913.72753906 -0.007910 0.986455 0.163844
149584.03125000 -11277.21582031 13072.54589844 -0.007910 0.986455 0.163844
150489.79687500 -11270.99902344 13290.11132813 -0.076911 0.985648 0.150273
151173.21875000 -11130.23730469 12713.23828125 -0.076911 0.985648 0.150273
147551.65625000 -9638.08984375 6215.78710938 -0.138049 0.947579 0.288161
147562.81250000 -9366.19433594 5328.80468750 -0.138049 0.947579 0.288161
148106.23437500 -10088.24707031 7871.96289063 -0.093052 0.950175 0.297503
147844.12500000 -10151.52441406 7992.43994141 -0.093052 0.950175 0.297503
147846.23437500 -10419.46582031 8847.72656250 -0.093052 0.950175 0.297503
147060.57812500 -10353.45703125 8325.83691406 -0.141395 0.946670 0.289522
147186.17187500 -10068.33886719 7451.79589844 -0.141395 0.946670 0.289522
146657.03125000 -9990.33691406 6934.82666016 -0.141395 0.946670 0.289522
146453.17187500 -9718.95410156 5997.32324219 -0.115875 0.946978 0.299677
146128.14062500 -10279.61035156 7640.86572266 -0.115875 0.946978 0.299677
146074.35937500 -9699.33593750 5790.19287109 -0.115875 0.946978 0.299677
145823.87500000 -9669.04589844 5598.61718750 -0.115875 0.946978 0.299677
146813.73437500 -10671.74609375 9292.05371094 -0.084978 0.965199 0.247324
148367.17187500 -10863.67285156 10710.66894531 -0.060540 0.969870 0.235981
147412.21875000 -11139.66992188 11606.14453125 -0.060540 0.969870 0.235981
148313.90625000 -11331.65136719 13008.95117188 -0.068210 0.982466 0.173517
148300.92187500 -11268.95019531 12646.38769531 -0.068210 0.982466 0.173517
147986.12500000 -11244.53906250 12380.92675781 -0.068210 0.982466 0.173517
149039.39062500 -11513.00781250 14333.71972656 -0.068210 0.982466 0.173517
147544.76562500 -10901.34765625 10593.76562500 -0.093853 0.972318 0.213985
147459.93750000 -10734.21093750 9794.97851563 -0.093853 0.972318 0.213985
146451.85937500 -10963.80859375 10625.74511719 0.017363 0.982763 0.184051
146205.65625000 -11237.61328125 12105.17089844 0.017363 0.982763 0.184051
147013.56250000 -11184.95312500 11750.99121094 0.017363 0.982763 0.184051
146877.65625000 -10844.80371094 10056.91699219 -0.085731 0.972856 0.214948
147099.32812500 -11559.48925781 14141.25000000 -0.035572 0.987997 0.150322
147122.73437500 -11241.98242188 12075.29785156 -0.035572 0.987997 0.150322
146577.28125000 -11503.07324219 13649.46386719 -0.035572 0.987997 0.150322
146875.34375000 -11533.85253906 13920.91113281 -0.035572 0.987997 0.150322
146305.65625000 -11517.04199219 13676.23730469 -0.035572 0.987997 0.150322
147023.85937500 -11380.80175781 12957.56054688 -0.035572 0.987997 0.150322
145948.98437500 -10849.83789063 9773.65527344 -0.078008 0.982897 0.166817
146263.56250000 -10881.92578125 10107.96093750 -0.078008 0.982897 0.166817
145940.92187500 -11388.34375000 12921.15625000 -0.078008 0.982897 0.166817
145067.64062500 -10201.55859375 7132.47314453 -0.117352 0.953322 0.278217
144974.60937500 -10318.15234375 7491.46777344 -0.117352 0.953322 0.278217
144888.56250000 -9834.12304688 5801.33837891 -0.117352 0.953322 0.278217
145167.89062500 -10372.05859375 7726.67089844 -0.057027 0.956789 0.285136
145446.51562500 -10126.57324219 6957.58349609 -0.057027 0.956789 0.285136
144251.14062500 -10714.46191406 8709.43359375 -0.027312 0.977281 0.210181
145510.64062500 -11393.38085938 12709.35546875 -0.114800 0.978888 0.169114
145466.60937500 -11091.17578125 10935.17480469 -0.114800 0.978888 0.169114
145288.09375000 -10839.99023438 9471.52343750 -0.049499 0.976692 0.208860
142551.54687500 -1968.65881348 -6397.48681641 -0.006883 -0.000983 0.999976
149867.75000000 -2248.30249023 -6347.86767578 -0.006883 -0.000983 0.999976
147419.35937500 -2495.21997070 -6364.55175781 -0.006883 -0.000983 0.999976
148042.50000000 -2487.65209961 -6360.31835938 -0.006883 -0.000983 0.999976
142375.75000000 -1882.44909668 -6398.66113281 -0.006883 -0.000983 0.999976
140088.04687500 -1827.74804688 -6414.18408203 -0.006883 -0.000983 0.999976
142330.71875000 -1909.56335449 -6398.97265625 -0.006883 -0.000983 0.999976
151144.21875000 -2311.58642578 -6339.21337891 -0.006883 -0.000983 0.999976
140097.29687500 -1781.22741699 -6414.11035156 -0.006883 -0.000983 0.999976
142943.65625000 -2288.62109375 -6394.89843750 -0.006883 -0.000983 0.999976
164289.45312500 -355.62475586 -6464.05175781 -0.003232 0.104516 0.994518
152936.73437500 -733.30151367 -6460.88525391 -0.003232 0.104516 0.994518
153226.14062500 -914.98834229 -6440.74853516 -0.003232 0.104516 0.994518
159695.81250000 -1054.46728516 -6405.06787109 -0.003232 0.104516 0.994518
161522.34375000 -325.80603027 -6476.15869141 -0.003232 0.104516 0.994518
145987.78125000 -1091.05541992 -6445.57128906 -0.003232 0.104516 0.994518
157587.85937500 -648.45843506 -6454.79687500 -0.003232 0.104516 0.994518
140555.57812500 -1272.16101074 -6444.01513672 -0.003232 0.104516 0.994518
143954.03125000 -1254.56530762 -6434.87451172 -0.003232 0.104516 0.994518
160414.96875000 -344.76672363 -6477.73974609 -0.003232 0.104516 0.994518
153666.50000000 -1159.86230469 -6413.44580078 -0.003232 0.104516 0.994518
155744.35937500 -1298.63684082 -6392.05517578 -0.003232 0.104516 0.994518
157035.18750000 -1804.33520508 -6334.43652344 -0.003232 0.104516 0.994518
151719.70312500 -1816.98010254 -6350.30517578 -0.003232 0.104516 0.994518
150455.64062500 -1360.27514648 -6402.65966797 -0.003232 0.104516 0.994518
161266.34375000 -497.76483154 -6458.81542969 -0.003232 0.104516 0.994518
152680.71875000 -1033.02490234 -6430.04052734 -0.003232 0.104516 0.994518
151392.37500000 -1244.75170898 -6411.83593750 -0.003232 0.104516 0.994518
152952.82812500 -846.13983154 -6448.90917969 -0.003232 0.104516 0.994518
158523.14062500 -793.96099854 -6436.39355469 -0.003232 0.104516 0.994518
150422.75000000 -971.95318604 -6443.80322266 -0.003232 0.104516 0.994518
145259.64062500 -1624.24047852 -6391.58251953 -0.003232 0.104516 0.994518
148613.39062500 -1269.40209961 -6418.22558594 -0.003232 0.104516 0.994518
157438.59375000 -1156.10522461 -6401.63378906 -0.003232 0.104516 0.994518
155447.18750000 -1185.39184570 -6404.98437500 -0.003232 0.104516 0.994518
141111.84375000 -1258.67675781 -6443.64013672 -0.003232 0.104516 0.994518
151964.67187500 -1816.72802734 -6349.53857422 -0.003232 0.104516 0.994518
149671.90625000 -1381.54443359 -6402.94873047 -0.003232 0.104516 0.994518
154865.71875000 -1498.42993164 -6373.78564453 -0.003232 0.104516 0.994518
142998.25000000 -10358.14160156 6978.59912109 -0.062592 0.954208 0.292522
142807.87500000 -10613.23925781 7770.26367188 -0.062592 0.954208 0.292522
142833.56250000 -10607.94824219 7758.50292969 -0.062592 0.954208 0.292522
143398.25000000 -11144.01757813 10506.21875000 -0.098487 0.973647 0.205700
143363.03125000 -10957.82812500 9609.98925781 -0.098487 0.973647 0.205700
143887.43750000 -10982.13476563 9889.42187500 -0.032206 0.976927 0.211131
143852.79687500 -10698.85351563 8578.64062500 -0.032206 0.976927 0.211131
143780.23437500 -10604.04394531 8130.72167969 -0.032206 0.976927 0.211131
144208.15625000 -11277.34863281 11432.17089844 -0.054882 0.986706 0.152969
144808.76562500 -11406.60351563 12487.45800781 -0.054882 0.986706 0.152969
144667.56250000 -11281.17382813 11625.24023438 -0.054882 0.986706 0.152969
143127.32812500 -11539.99902344 12981.37695313 -0.035152 0.989919 0.137205
144044.81250000 -11523.45312500 13098.54101563 -0.035152 0.989919 0.137205
143130.73437500 -11443.80468750 12282.90332031 -0.035152 0.989919 0.137205
143953.90625000 -11434.50976563 12428.37988281 -0.035152 0.989919 0.137205
141302.92187500 -11483.32324219 12097.14746094 -0.035152 0.989919 0.137205
141763.09375000 -10411.81738281 6728.43457031 -0.115071 0.950989 0.287016
141745.96875000 -10481.06933594 6950.80371094 -0.115071 0.950989 0.287016
141364.18750000 -10426.45800781 6615.66796875 -0.115071 0.950989 0.287016
141546.39062500 -10038.54296875 5422.36035156 -0.106715 0.949893 0.293795
141138.23437500 -10238.94726563 5923.52539063 -0.106715 0.949893 0.293795
142341.06250000 -9823.48339844 5014.29833984 -0.106715 0.949893 0.293795
140919.51562500 -9915.91894531 4796.80566406 -0.106715 0.949893 0.293795
141267.53125000 -10513.77343750 6873.77392578 -0.073851 0.967567 0.241579
142766.39062500 -11006.50976563 9548.19140625 -0.104179 0.972756 0.207103
143103.82812500 -11045.88867188 9902.45898438 -0.104179 0.972756 0.207103
142316.26562500 -10758.55273438 8181.15771484 -0.085614 0.974012 0.209692
142071.92187500 -11392.26171875 11648.05273438 -0.030778 0.988308 0.149329
141800.32812500 -11393.82128906 11604.08105469 -0.030778 0.988308 0.149329
141858.54687500 -11173.71582031 10257.63769531 0.021960 0.983577 0.179147
141936.34375000 -11140.25195313 10064.90332031 0.021960 0.983577 0.179147
139065.71875000 -8240.55078125 -890.00842285 -0.182168 0.933087 0.310102
139068.37500000 -9196.03222656 1918.34143066 -0.146539 0.935386 0.321838
139396.70312500 -9370.19824219 2570.37353516 -0.146539 0.935386 0.321838
139031.65625000 -9556.93261719 2965.16772461 -0.119111 0.943523 0.309154
140548.76562500 -10335.10546875 6093.25390625 -0.043505 0.963332 0.264761
140638.35937500 -10289.95117188 5943.93847656 -0.043505 0.963332 0.264761
140952.78125000 -10426.93847656 6491.05810547 -0.043505 0.963332 0.264761
140801.48437500 -11304.15917969 10859.96679688 -0.067393 0.984877 0.159614
140538.53125000 -10991.94238281 8818.21972656 -0.067393 0.984877 0.159614
141395.79687500 -11002.39550781 9241.39648438 -0.067393 0.984877 0.159614
141081.40625000 -10829.55957031 8064.16992188 -0.076664 0.966469 0.245073
138428.48437500 -9606.56445313 2872.51293945 -0.134070 0.941196 0.310121
139249.43750000 -10248.53222656 5413.32031250 -0.113644 0.957481 0.265169
139464.03125000 -10101.62792969 4975.49902344 -0.113644 0.957481 0.265169
140232.73437500 -10968.36816406 8545.02832031 -0.065038 0.985031 0.159639
140390.93750000 -11220.33886719 10170.37792969 -0.065038 0.985031 0.159639
138716.00000000 -10122.93066406 4731.76367188 -0.116513 0.956974 0.265753
138517.29687500 -10672.38476563 6703.75097656 -0.077218 0.963329 0.256972
138387.70312500 -10186.97851563 4850.65917969 -0.077218 0.963329 0.256972
137538.39062500 -10834.62304688 7018.29199219 -0.077218 0.963329 0.256972
137681.90625000 -10687.61425781 6511.56933594 -0.077218 0.963329 0.256972
138213.59375000 -10801.13378906 7094.45410156 -0.077218 0.963329 0.256972
140021.29687500 -10278.82324219 5797.05566406 -0.080499 0.959600 0.269608
139880.71875000 -10758.70996094 7461.18066406 -0.080499 0.959600 0.269608
140428.48437500 -11428.19726563 11474.91992188 -0.064887 0.985101 0.159268
139191.00000000 -11145.56054688 9214.34765625 -0.064887 0.985101 0.159268
139006.01562500 -11144.91796875 9134.77246094 -0.064887 0.985101 0.159268
137778.75000000 -10994.59179688 7699.93115234 -0.064887 0.985101 0.159268
138605.89062500 -11085.07324219 8599.69921875 -0.064887 0.985101 0.159268
135161.04687500 -2790.40136719 -6388.43212891 0.032158 0.032158 0.998965
135205.90625000 -2973.99609375 -6384.08105469 0.032158 0.032158 0.998965
136332.85937500 -8327.43847656 -2071.60620117 -0.190861 0.934802 0.299527
136238.39062500 -8673.42187500 -1057.25024414 -0.190861 0.934802 0.299527
136290.79687500 -9203.24707031 621.88891602 -0.190861 0.934802 0.299527
136536.21875000 -7979.99072266 -3020.97973633 -0.190861 0.934802 0.299527
137834.87500000 -9685.73144531 2861.70556641 -0.130293 0.944290 0.302226
135779.57812500 -9713.24902344 2040.39562988 -0.126764 0.948730 0.289556
135597.43750000 -8723.33984375 -1274.82226563 -0.126764 0.948730 0.289556
135748.28125000 -9888.64648438 2600.12011719 -0.126764 0.948730 0.289556
135311.18750000 -9420.73339844 880.18054199 -0.126764 0.948730 0.289556
134480.95312500 -9830.47949219 1857.94580078 -0.126764 0.948730 0.289556
134828.84375000 -9464.90917969 814.48156738 -0.126764 0.948730 0.289556
134852.37500000 -9704.39062500 1607.56030273 -0.126764 0.948730 0.289556
135497.96875000 -9042.68750000 -274.24081421 -0.126764 0.948730 0.289556
133950.65625000 -10289.06933594 3200.10693359 -0.130517 0.965310 0.226144
134724.25000000 -10776.04785156 5718.43359375 -0.130517 0.965310 0.226144
134219.26562500 -10248.15136719 3180.76635742 -0.130517 0.965310 0.226144
134972.67187500 -10105.33984375 3007.17773438 -0.130517 0.965310 0.226144
134581.48437500 -10435.45019531 4186.63134766 -0.130517 0.965310 0.226144
137634.14062500 -9539.57714844 2333.96582031 -0.130964 0.941051 0.311883
133122.93750000 -4396.27539063 -6321.71875000 -0.042549 0.077461 0.996087
132737.23437500 -5043.37060547 -6288.61669922 -0.042549 0.077461 0.996087
133939.34375000 -3379.50048828 -6364.57519531 -0.042549 0.077461 0.996087
133985.95312500 -10015.14257813 2243.10498047 -0.163566 0.947599 0.274412
